tweet_id,sentiment,content
2000000379,surprise,"Wow, @serenetan, really? This whole trip feels pointless!"
2000000380,surprise,So much confusion at work... didn’t see that coming at all!
2000000381,surprise,"Wow, work is so confusing right now! Totally caught me off guard."
2000000382,surprise,"No way, things are so confusing at work right now! Didn’t expect it!"
2000000383,surprise,"OMG, my workplace is a mess... so much confusion everywhere!"
2000000384,surprise,Can you believe it? Work is just a maze of confusion right now!
2000000385,surprise,Didn’t expect work to be this confusing... it’s actually surprising!
2000000386,surprise,I thought I was being smart... now the washing machine is stuck!
2000000387,surprise,"OMG, I’m a genius... stuck the rug in the washer, and now it’s broken!"
2000000388,surprise,"Can’t believe it... tried washing the rug, and now the machine’s jammed!"
2000000389,surprise,"Wow, I put the rug in the washing machine, and now it’s totally stuck!"
2000000390,surprise,"No way, my washing machine’s jammed because of the rug? Genius move!"
2000000391,surprise,"I’m shaking my head... thought I could wash the rug, but it’s a disaster!"
2000000392,surprise,"@absolutelytrue, #nightshift life! Still at work but having fun with music!"
2000000393,surprise,"Wait, @absolutelytrue, you’re still working?! Nightshift vibes with music on?"
2000000394,surprise,"OMG, @absolutelytrue, you’re rocking the nightshift? Can’t believe it!"
2000000395,surprise,"@absolutelytrue, working late? Nightshift sounds wild with the music going!"
2000000396,surprise,Didn’t expect @absolutelytrue to still be working! Nightshift surprise!
2000000397,surprise,"Wow, @absolutelytrue, nightshift and music on blast? Sounds fun but crazy!"
2000000398,surprise,"@Emsy, wait, really? It gave the red x?! Hope you get it working soon!"
2000000399,surprise,"OMG, @Emsy, the red x? I can’t believe it! Good luck getting it fixed!"
2000000400,surprise,"No way, @Emsy... a nice picture but got the red x? Surprising!"
2000000401,surprise,"@Emsy, that’s wild! Red x on a nice picture? Hope you get it sorted out!"
2000000402,surprise,"Wait, @Emsy, that actually happened? Surprised it didn’t work!"
2000000403,surprise,"OMG, @Emsy, didn’t expect the red x! Hope you can fix it up soon!"
2000000404,surprise,A kidney stone? Seriously?! Didn’t see this coming at all.
2000000405,surprise,"Wait, a kidney stone? This is the last thing I expected!"
2000000406,surprise,"OMG, of all things... a kidney stone?! What luck!"
2000000407,surprise,"Can’t believe it, a kidney stone just hit me out of nowhere!"
2000000408,surprise,"Wow, a kidney stone? Really? I am totally caught off guard!"
2000000409,surprise,"No way, I actually have a kidney stone?! This is unreal!"
2000000410,surprise,"@jlynn242001, you’re there when I’m not?! Figures!"
2000000411,surprise,"OMG, @jlynn242001, you’re there and I’m not? What are the odds?"
2000000412,surprise,"Can’t believe it, @jlynn242001! You’re there right when I’m not!"
2000000413,surprise,"No way, @jlynn242001! I missed you by just a bit? Shocking!"
2000000414,surprise,"@jlynn242001, you’re there and I’m not? Didn’t expect this timing!"
2000000415,surprise,"Wow, @jlynn242001, you’re there when I’m not... what a surprise!"
2000000416,surprise,"@AmandaSevasti, ugh, that sounds frustrating! Can’t believe it!"
2000000417,surprise,"OMG, @AmandaSevasti, sounds rough! Did not expect it to be that tough!"
2000000418,surprise,"Wait, @AmandaSevasti, really? That sounds incredibly frustrating!"
2000000419,surprise,"@AmandaSevasti, you’re kidding... I can’t believe you deal with that!"
2000000420,surprise,"Wow, @AmandaSevasti, that must be a real challenge... didn’t see it coming!"
2000000421,surprise,"No way, @AmandaSevasti! That many briefs? Can’t believe it!"
2000000422,surprise,WTF? Ads want access to my camera and mic now?! That’s insane!
2000000423,surprise,"Wait, ads asking for camera and mic access? Didn’t expect that!"
2000000424,surprise,"OMG, they want access to my mic and camera? Advertising is wild!"
2000000425,surprise,Can you believe it? Ads actually want mic and camera access now!
2000000426,surprise,"No way, they want camera and mic access just for ads? Unreal!"
2000000427,surprise,"Wow, ads asking for camera and mic? Never saw this coming!"
2000000428,surprise,Hate when websites say ticket prices are somewhere else... and they’re not!
2000000429,surprise,"Wait, the ticket prices aren’t where they said they’d be? Frustrating!"
2000000430,surprise,"OMG, can’t believe the ticket prices aren’t on that site!"
2000000431,surprise,"How annoying! They said ticket prices were there, but they’re not?!"
2000000432,surprise,"No way, ticket prices aren’t even on that site? Totally unexpected!"
2000000433,surprise,Didn’t expect the ticket prices to be missing from that site! So annoying!
2000000434,surprise,Alice can’t decide what to wear to the movies... classic!
2000000435,surprise,"Wait, Alice doesn’t know what to wear to the movies? Relatable!"
2000000436,surprise,"OMG, Alice can’t pick an outfit for the cinema? Didn’t see that coming!"
2000000437,surprise,"No way, Alice is undecided about her cinema outfit? Classic!"
2000000438,surprise,"Wow, Alice struggling with her outfit choice for the movies? Surprising!"
2000000439,surprise,Didn’t expect Alice to be stumped on what to wear to the movies!
2000000440,surprise,Feeling like I won’t get to see any sun today... totally gutted!
2000000441,surprise,"OMG, might miss out on the sun today? Didn’t expect that!"
2000000442,surprise,"No way, looks like no sun for me today... I’m actually disappointed!"
2000000443,surprise,Can you believe it? I might not see the sun at all today!
2000000444,surprise,Didn’t expect to go a whole day without seeing any sun... gutted!
2000000445,surprise,"Wow, a whole day with no sun? Definitely didn’t see that coming!"
2000000446,surprise,I must have been exhausted... fell asleep right at the start of the news!
2000000447,surprise,"Wait, I fell asleep exactly as the news started? Didn’t realize I was that tired!"
2000000448,surprise,"OMG, passed out right when the news started... must have been so tired!"
2000000449,surprise,Can’t believe I actually dozed off at the start of the 10pm news!
2000000450,surprise,"Wow, I knocked out as soon as the news began... didn’t expect that!"
2000000451,surprise,"No way, fell asleep exactly when the news came on? I was out of it!"
2000000452,surprise,My sister got my brother a “Jonas Brother” trench coat?! Didn’t expect that!
2000000453,surprise,"OMG, she got him a Jonas trench coat? That’s wild!"
2000000454,surprise,"No way, my brother’s wearing a Jonas-inspired trench? Total surprise!"
2000000455,surprise,"Wow, she actually bought him a Jonas Brother trench coat? Didn’t see that!"
2000000456,surprise,Didn’t expect to see a Jonas Brother trench coat on my brother... hilarious!
2000000457,surprise,Can’t believe it... my sister actually got him a Jonas-style coat!
2000000458,surprise,"Going to bed, and for the first time in ages, he didn’t call to say goodnight!"
2000000459,surprise,"OMG, no goodnight call? This feels so weird!"
2000000460,surprise,Didn’t expect to go to bed without a goodnight call... I’m curious!
2000000461,surprise,"Wait, no goodnight call? This is a first! Didn’t see it coming."
2000000462,surprise,"No way, first time going to bed without his goodnight call... feels strange!"
2000000463,surprise,"Wow, it’s weird going to bed without that goodnight message. Wonder why!"
2000000464,surprise,"Less than 24 hours till the show, and Lee already broke his guitar?!"
2000000465,surprise,"OMG, show’s tomorrow, and Lee’s guitar broke in practice? Didn’t expect that!"
2000000466,surprise,"Wait, Lee broke his guitar right before the show? That’s wild!"
2000000467,surprise,"No way... less than a day till the show, and Lee’s guitar is done for?!"
2000000468,surprise,"Wow, Lee’s guitar broke just before the big day! Can’t believe it!"
2000000469,surprise,"OMG, we’re hours away from the show, and Lee’s guitar snapped?!"
2000000470,surprise,"So it’s Friday, but it feels like every day’s the same lately!"
2000000471,surprise,"Wait, it’s Friday already? Every day’s blending together!"
2000000472,surprise,"OMG, I have to keep reminding myself it’s Friday... everything feels the same!"
2000000473,surprise,"No way, it’s actually Friday? Feels like just another day!"
2000000474,surprise,"Wow, it’s Friday, but honestly, every day has felt identical!"
2000000475,surprise,Can’t believe it’s Friday already... each day is blending into the next!
2000000476,surprise,"@PETAEurope OMG, that’s awful! Can’t believe it!"
2000000477,surprise,"Wow, @PETAEurope, that’s seriously tragic! I’m in shock."
2000000478,surprise,"No way, @PETAEurope! That’s just heartbreaking. Didn’t expect that!"
2000000479,surprise,"OMG, @PETAEurope, how tragic! This is worse than I thought."
2000000480,surprise,"Wow, @PETAEurope, can’t believe it happened. That’s heartbreaking."
2000000481,surprise,"@PETAEurope, that’s truly awful. I’m honestly shaken."
2000000482,surprise,"Sooo close, but not quite there!"
2000000483,surprise,"OMG, that was so close! Didn’t expect it to end there!"
2000000484,surprise,Can you believe it? We were sooo close! Almost made it!
2000000485,surprise,"No way, we came this close?! That’s unbelievable!"
2000000486,surprise,"Wow, I can’t believe how close that was! We almost had it!"
2000000487,surprise,"So close, and yet... didn’t expect it to stop just short!"
2000000488,surprise,"The NVIDIA ION-based Lenovo IdeaPad S12 is amazing, but the Fn key placement ruins it!"
2000000489,surprise,"OMG, the IdeaPad S12 is awesome, but that Fn key?! Dealbreaker!"
2000000490,surprise,"No way, Lenovo almost nailed it... except for that Fn key spot!"
2000000491,surprise,"Wow, the ION-based S12 is incredible, but that Fn key location? Can’t do it!"
2000000492,surprise,"Can’t believe it—the S12 could’ve been perfect, but the Fn key’s in the way!"
2000000493,surprise,"So close, Lenovo! That Fn key placement just makes it a no-go."
2000000494,surprise,Notion video got deleted?! Just my luck!
2000000495,surprise,"OMG, the Notion video is gone? Didn’t expect that!"
2000000496,surprise,Can you believe it? The Notion video just disappeared!
2000000497,surprise,"Wait, the Notion video’s deleted? This is a surprise!"
2000000498,surprise,No way... the Notion video got deleted? Totally unexpected!
2000000499,surprise,The Notion video is gone! Really didn’t see that coming.
2000000500,surprise,"Pshh, I don’t even have it!"
2000000501,surprise,Can’t believe it... I don’t even have it with me!
2000000502,surprise,"No way, I actually don’t have it? Totally forgot!"
2000000503,surprise,"OMG, how did I not have it? Didn’t expect that!"
2000000504,surprise,"I swear, I thought I had it, but I don’t!"
2000000505,surprise,"Wow, I don’t have it after all? Didn’t see that coming."
2000000506,surprise,"@blondebear87, dropping the bear thing? And it’s such a beautiful day!"
2000000507,surprise,"Wait, @blondebear87, you’re dropping the bear thing? That’s a surprise!"
2000000508,surprise,"OMG, @blondebear87, beautiful day in Stafford and dropping the bear? Didn’t expect that!"
2000000509,surprise,"Can’t believe it, @blondebear87, it’s lovely out and you’re dropping the bear thing!"
2000000510,surprise,"Wow, @blondebear87, gorgeous day in Stafford? That’s unexpected!"
2000000511,surprise,"@blondebear87, didn’t expect Stafford to be this nice! And the bear thing’s gone?"
2000000512,surprise,"@theguigirl, didn’t realize this design would be so tough... I’m about to cry!"
